,TP9,AF7,AF8,TP10,Right AUX,timestamps
12981,409.180,37.109,588.379,168.945,-48.828,1730817250.522
12982,58.105,41.016,-668.945,-140.625,25.879,1730817250.526
12983,-292.969,46.387,-1000.000,-233.887,44.434,1730817250.530
12984,-203.613,42.480,-80.566,23.438,19.043,1730817250.534
12985,231.934,38.086,-866.211,298.828,10.742,1730817250.537
12986,401.855,38.086,732.910,202.148,-29.785,1730817250.541
12987,98.633,35.645,-502.930,-108.887,17.578,1730817250.545
12988,-283.203,32.227,-1000.000,-250.488,41.504,1730817250.549
12989,-264.160,35.645,-166.016,-28.320,8.789,1730817250.553
12990,172.363,34.668,-896.484,275.879,33.203,1730817250.557
12991,412.109,31.738,757.324,239.746,54.688,1730817250.561
12992,154.297,39.551,-444.336,-58.594,20.996,1730817250.564
12993,-236.816,40.527,-1000.000,-231.934,12.695,1730817250.568
12994,-278.809,38.086,-232.422,-56.152,-1.953,1730817250.572
12995,122.559,41.016,-979.492,250.488,-14.648,1730817250.576
12996,417.969,39.062,-998.535,271.973,11.719,1730817250.580
12997,207.031,38.574,-95.215,-8.301,10.742,1730817250.583
12998,-195.312,41.016,-1000.000,-217.285,9.766,1730817250.587
12999,-290.039,39.551,-344.238,-86.914,73.242,1730817250.591
13000,79.590,36.133,933.594,229.980,90.332,1730817250.595
13001,417.480,36.133,-904.297,307.129,45.898,1730817250.599
13002,266.113,40.527,58.105,51.758,70.801,1730817250.603
13003,-137.207,42.480,-1000.000,-187.012,23.438,1730817250.607
13004,-297.363,40.527,-531.250,-119.141,21.484,1730817250.610
13005,18.066,41.016,754.883,178.711,39.551,1730817250.614
13006,392.578,44.434,-851.562,304.688,29.785,1730817250.618
13007,304.199,49.316,173.828,87.891,65.430,1730817250.622
13008,-97.168,39.062,-1000.000,-177.734,20.996,1730817250.626
13009,-312.012,31.250,-676.758,-160.645,33.691,1730817250.630
13010,-41.992,38.086,586.914,136.719,73.730,1730817250.634
13011,361.816,41.016,-813.965,311.035,5.371,1730817250.637
13012,331.055,46.387,285.156,129.395,-55.176,1730817250.641
13013,-55.176,46.387,-969.727,-145.996,-9.766,1730817250.645
13014,-319.824,38.574,-969.727,-181.641,90.332,1730817250.649
13015,-112.305,36.133,172.852,78.613,52.246,1730817250.653
13016,312.988,35.645,-814.453,287.598,32.227,1730817250.657
13017,353.516,39.062,512.695,147.949,39.551,1730817250.660
13018,-7.324,46.387,-801.758,-132.812,27.344,1730817250.664
13019,-304.199,44.922,-1000.000,-201.172,36.621,1730817250.668
13020,-161.133,34.180,128.906,32.715,38.086,1730817250.672
13021,269.043,35.645,-830.078,274.414,36.133,1730817250.676
13022,377.930,38.086,517.578,186.523,12.695,1730817250.680
13023,40.039,39.551,-734.863,-94.727,-29.785,1730817250.684
13024,-297.363,41.504,-1000.000,-208.496,18.555,1730817250.688
13025,-210.449,40.039,-36.621,0.000,77.148,1730817250.691
13026,218.262,39.062,-891.602,272.461,73.730,1730817250.695
13027,387.695,35.645,798.828,220.215,43.945,1730817250.699
13028,87.402,36.621,-401.367,-68.359,-16.113,1730817250.703
13029,-270.020,42.480,-1000.000,-220.703,-15.625,1730817250.707
13030,-241.699,45.410,-182.617,-45.898,32.227,1730817250.711
13031,178.223,38.574,-946.777,242.188,28.809,1730817250.714
13032,411.133,33.691,954.102,242.676,25.879,1730817250.718
13033,155.273,41.504,-166.016,-22.461,17.578,1730817250.722
13034,-229.980,49.316,-1000.000,-215.332,-9.766,1730817250.726
13035,-268.066,41.016,-346.680,-85.938,14.160,1730817250.730
13036,141.602,34.180,962.402,223.633,60.059,1730817250.734
13037,419.434,37.109,-975.586,263.184,86.914,1730817250.737
13038,197.754,35.645,-96.680,2.441,64.453,1730817250.741
13039,-199.707,31.250,-1000.000,-212.891,61.523,1730817250.745
13040,-296.387,25.879,-538.086,-119.629,41.016,1730817250.749
13041,75.684,24.902,763.672,188.477,96.191,1730817250.753
13042,399.902,32.715,-886.719,284.180,99.609,1730817250.757
13043,234.863,35.645,6.836,51.758,-3.418,1730817250.761
13044,-166.016,32.227,-1000.000,-189.453,-9.277,1730817250.764
13045,-313.965,37.109,-669.434,-142.090,10.742,1730817250.768
13046,17.090,40.527,570.312,157.715,5.371,1730817250.772
13047,380.859,37.109,-814.941,299.805,9.277,1730817250.776
13048,274.414,39.551,204.590,89.844,49.316,1730817250.780
13049,-123.047,43.457,-1000.000,-173.828,46.387,1730817250.784
13050,-327.637,42.480,-802.246,-176.758,25.391,1730817250.787
13051,-42.969,37.109,406.250,107.910,-4.395,1730817250.791
13052,351.562,36.621,-814.941,291.016,37.598,1730817250.795
13053,296.387,36.133,291.016,110.840,92.285,1730817250.799
13054,-89.355,31.250,-962.891,-165.527,39.062,1730817250.803
13055,-341.797,29.297,-937.012,-202.637,0.000,1730817250.807
13056,-112.305,27.832,216.797,69.336,21.973,1730817250.811
13057,316.895,32.227,-818.359,287.598,35.156,1730817250.814
13058,329.102,32.227,480.957,150.879,21.973,1730817250.818
13059,-40.527,37.598,-803.223,-124.023,35.645,1730817250.822
13060,-322.266,41.504,-1000.000,-204.590,13.672,1730817250.826
13061,-154.785,35.645,68.848,36.133,-15.137,1730817250.830
13062,273.438,32.227,-844.727,279.785,-0.977,1730817250.834
13063,362.305,33.691,620.605,188.965,48.340,1730817250.838
13064,19.043,39.551,-648.438,-90.332,46.387,1730817250.841
13065,-304.688,42.480,-1000.000,-208.984,52.246,1730817250.845
13066,-196.289,35.645,-70.312,-4.395,41.504,1730817250.849
13067,239.258,29.785,-849.609,262.207,58.105,1730817250.853
13068,392.090,35.156,602.539,214.355,68.848,1730817250.857
13069,76.660,41.992,-666.016,-77.148,2.441,1730817250.861
13070,-272.949,38.086,-1000.000,-229.492,-13.184,1730817250.865
13071,-231.445,32.227,-234.375,-46.387,-14.648,1730817250.869
13072,184.570,30.762,-971.680,238.770,29.297,1730817250.872
13073,400.879,33.691,942.383,242.676,26.367,1730817250.876
13074,133.789,34.180,-198.730,-28.809,34.668,1730817250.880
13075,-239.746,30.762,-1000.000,-210.449,75.684,1730817250.884
13076,-259.277,33.203,-365.234,-79.102,56.152,1730817250.888
13077,143.066,41.016,937.500,211.914,11.719,1730817250.892
13078,411.133,41.992,-952.637,268.066,-1.465,1730817250.895
13079,186.035,42.969,-59.570,11.230,18.066,1730817250.899
13080,-205.078,45.898,-1000.000,-206.055,33.203,1730817250.903
13081,-288.086,41.504,-490.234,-116.211,28.320,1730817250.907
13082,79.102,33.203,790.527,177.734,-27.832,1730817250.911
13083,394.043,27.344,-861.816,277.832,26.855,1730817250.915
13084,223.145,30.273,98.633,48.340,65.918,1730817250.919
13085,-178.223,34.668,-1000.000,-200.684,-23.926,1730817250.923
13086,-315.430,37.598,-626.953,-152.344,1.465,1730817250.927
13087,11.719,33.691,619.141,139.160,19.043,1730817250.930
13088,372.070,36.621,-824.707,277.832,18.066,1730817250.934
13089,270.996,46.387,217.285,81.055,34.668,1730817250.938
13090,-136.719,41.992,-1000.000,-178.223,-27.832,1730817250.942
13091,-344.238,34.668,-840.820,-179.688,-85.449,1730817250.946
13092,-64.453,30.762,356.934,96.191,-20.020,1730817250.950
13093,327.637,26.855,-805.664,274.902,44.922,1730817250.954
13094,289.551,32.715,367.188,108.887,48.828,1730817250.957
13095,-93.262,38.086,-934.570,-161.133,30.762,1730817250.961
13096,-335.938,37.598,-942.383,-201.172,-15.625,1730817250.965
13097,-105.957,32.227,223.145,59.082,6.348,1730817250.969
13098,304.199,33.203,-833.008,273.926,59.082,1730817250.973
13099,321.777,41.016,541.992,144.531,60.547,1730817250.977
13100,-41.992,44.434,-740.234,-135.254,38.574,1730817250.980
13101,-319.336,39.551,-1000.000,-216.309,48.828,1730817250.984
13102,-153.809,35.156,61.035,16.602,43.945,1730817250.988
13103,259.277,30.762,-851.074,259.277,47.852,1730817250.992
13104,348.145,27.344,639.648,181.152,25.879,1730817250.996
13105,17.578,36.621,-581.543,-98.633,25.879,1730817251.000
13106,-299.805,38.574,-1000.000,-229.004,52.734,1730817251.004
13107,-203.125,29.297,-189.941,-36.133,0.977,1730817251.007
13108,209.961,25.879,-916.016,241.211,-9.277,1730817251.011
13109,365.723,30.762,826.172,208.984,25.879,1730817251.015
13110,72.754,37.109,-380.371,-68.848,56.641,1730817251.019
13111,-271.973,39.062,-1000.000,-224.121,36.133,1730817251.023
13112,-238.770,39.062,-222.656,-63.477,18.555,1730817251.027
13113,155.762,36.621,-969.238,215.820,9.766,1730817251.031
13114,361.328,34.180,943.848,215.820,26.855,1730817251.034
13115,117.676,38.086,-174.316,-45.410,50.781,1730817251.038
13116,-246.582,39.551,-1000.000,-229.980,15.137,1730817251.042
13117,-291.504,36.133,-394.531,-116.699,13.672,1730817251.046
13118,68.848,35.645,907.715,158.203,52.246,1730817251.050
13119,321.289,37.598,-954.102,201.172,68.848,1730817251.054
13120,117.676,36.133,-70.801,-41.504,7.324,1730817251.057
13121,-253.418,37.109,-1000.000,-258.789,-31.738,1730817251.061
13122,-345.215,43.457,-479.980,-181.152,-1.465,1730817251.065
13123,-4.883,40.527,809.570,101.074,23.438,1730817251.069
13124,302.246,34.180,-875.488,194.336,37.598,1730817251.073
13125,149.414,35.156,79.590,-16.602,58.594,1730817251.077
13126,-215.820,36.621,-1000.000,-235.840,24.414,1730817251.081
13127,-300.781,37.109,-531.250,-155.273,-0.488,1730817251.084
13128,43.945,35.645,791.992,151.855,13.184,1730817251.088
13129,340.820,28.809,-901.855,264.648,67.383,1730817251.092
13130,197.266,35.645,0.000,42.969,131.836,1730817251.096
13131,-151.367,42.480,-1000.000,-196.289,57.129,1730817251.100
13132,-268.066,39.551,-630.371,-137.207,50.781,1730817251.103
13133,29.297,40.039,625.977,165.527,80.566,1730817251.107
13134,351.074,35.645,-822.754,300.781,-15.137,1730817251.111
13135,254.883,36.621,177.246,100.098,-35.645,1730817251.115
13136,-97.656,40.039,-1000.000,-155.762,41.016,1730817251.119
13137,-247.070,39.062,-796.875,-135.742,114.746,1730817251.123
13138,32.715,37.109,408.691,173.828,59.570,1730817251.127
13139,380.371,34.180,-800.293,358.398,8.789,1730817251.130
13140,317.383,36.621,267.578,164.551,15.625,1730817251.134
13141,-42.969,44.922,-985.352,-131.348,-15.625,1730817251.138
13142,-239.746,42.480,-963.867,-146.484,-21.484,1730817251.142
13143,1.953,34.668,162.109,153.320,38.086,1730817251.146
13144,366.211,31.738,-804.688,362.305,68.359,1730817251.149
13145,338.379,33.203,393.555,194.824,71.777,1730817251.153
13146,-20.996,34.668,-905.762,-114.746,48.828,1730817251.157
13147,-250.000,37.109,-979.492,-167.480,19.043,1730817251.161
13148,-50.781,32.715,162.598,109.375,21.484,1730817251.165
13149,333.984,30.762,-799.316,349.121,9.766,1730817251.169
13150,364.746,38.086,377.441,212.891,4.395,1730817251.173
13151,12.207,41.504,-887.695,-105.469,4.395,1730817251.176
13152,-260.742,41.992,-1000.000,-205.566,-15.137,1730817251.180
13153,-102.051,37.598,-45.410,49.316,6.836,1730817251.184
13154,295.898,33.691,-863.281,331.543,23.438,1730817251.188
13155,371.094,35.156,747.559,238.770,28.809,1730817251.192
13156,32.227,37.598,-510.742,-84.961,8.301,1730817251.195
13157,-266.113,38.574,-1000.000,-218.750,50.293,1730817251.199
13158,-148.438,34.180,-75.195,6.836,52.734,1730817251.203
13159,253.418,32.227,-898.438,311.523,0.977,1730817251.207
13160,384.277,30.762,809.082,270.020,27.344,1730817251.211
13161,79.590,33.691,-371.582,-51.270,13.184,1730817251.215
13162,-243.164,41.016,-1000.000,-224.121,56.641,1730817251.219
13163,-186.035,37.109,-172.852,-37.109,94.727,1730817251.222
13164,203.125,28.320,-941.406,287.598,51.270,1730817251.226
13165,390.625,28.320,950.195,296.387,0.488,1730817251.230
13166,124.512,31.738,-165.527,-20.996,2.930,1730817251.234
13167,-231.934,35.645,-1000.000,-241.211,47.852,1730817251.238
13168,-240.723,30.273,-409.180,-96.191,24.902,1730817251.242
13169,139.648,23.438,904.297,240.234,-30.273,1730817251.246
13170,386.230,26.367,-941.406,309.082,5.371,1730817251.249
13171,157.715,30.273,-56.641,16.602,76.660,1730817251.253
13172,-218.750,34.668,-1000.000,-237.305,45.898,1730817251.257
13173,-269.531,35.645,-451.660,-137.207,19.531,1730817251.261
13174,93.262,31.250,880.371,205.566,48.340,1730817251.265
13175,380.859,29.297,-947.754,315.918,-8.789,1730817251.269
13176,201.660,33.691,-89.355,42.969,0.000,1730817251.273
13177,-189.941,33.691,-1000.000,-241.211,27.832,1730817251.277
13178,-304.199,30.273,-634.766,-190.918,4.883,1730817251.280
13179,22.461,27.344,618.652,147.949,26.367,1730817251.284
13180,362.305,22.461,-817.383,313.965,20.996,1730817251.288
13181,243.164,31.250,179.199,86.914,19.531,1730817251.292
13182,-152.832,39.551,-1000.000,-215.820,50.781,1730817251.296
13183,-314.941,31.250,-830.078,-208.984,46.387,1730817251.300
13184,-27.832,26.367,379.395,116.211,19.043,1730817251.303
13185,346.680,29.785,-793.945,328.125,36.621,1730817251.307
13186,299.805,31.250,356.934,137.207,66.895,1730817251.311
13187,-86.914,27.832,-952.148,-182.617,34.180,1730817251.315
13188,-327.148,21.973,-943.848,-233.887,50.781,1730817251.319
13189,-99.121,22.949,235.840,69.824,62.988,1730817251.323
13190,309.570,24.902,-816.895,333.008,23.438,1730817251.327
13191,333.496,25.879,487.305,189.941,77.637,1730817251.331
13192,-31.250,26.367,-792.480,-140.625,92.285,1730817251.335
13193,-314.453,29.297,-1000.000,-232.910,57.129,1730817251.339
13194,-142.578,28.809,34.668,40.039,103.027,1730817251.342
13195,285.156,28.320,-832.520,312.500,103.027,1730817251.346
13196,377.441,37.598,593.262,218.750,49.805,1730817251.350
13197,39.551,41.992,-676.270,-104.492,3.906,1730817251.354
13198,-288.574,36.621,-1000.000,-250.977,-3.906,1730817251.358
13199,-190.430,31.250,-103.516,-12.695,18.555,1730817251.362
13200,240.723,32.715,-879.395,312.500,41.504,1730817251.366
13201,401.855,32.715,748.047,261.719,20.508,1730817251.370
13202,96.191,37.598,-467.285,-72.266,39.062,1730817251.374
13203,-261.719,46.875,-1000.000,-259.277,95.703,1730817251.377
13204,-241.211,41.016,-232.422,-77.637,40.527,1730817251.381
13205,165.039,33.203,-944.336,255.371,26.855,1730817251.385
13206,403.320,35.156,877.930,273.926,81.055,1730817251.389
13207,155.762,42.480,-295.898,-31.250,60.547,1730817251.393
13208,-234.375,40.039,-1000.000,-249.512,20.996,1730817251.397
13209,-291.504,30.273,-361.328,-102.539,0.488,1730817251.401
13210,93.750,24.414,937.012,231.934,10.254,1730817251.404
13211,409.180,24.902,-952.637,302.246,22.949,1730817251.408
13212,222.656,28.809,-68.359,25.391,12.207,1730817251.412
13213,-189.941,36.621,-1000.000,-230.957,-41.016,1730817251.416
13214,-330.078,33.691,-525.391,-146.973,-16.113,1730817251.420
13215,10.742,23.926,754.395,180.176,6.836,1730817251.424
13216,396.973,25.879,-844.727,312.012,-1.465,1730817251.428
13217,299.805,33.691,121.582,82.520,40.527,1730817251.432
13218,-130.371,36.133,-1000.000,-200.195,40.039,1730817251.435
13219,-370.117,32.227,-749.512,-189.941,32.227,1730817251.439
13220,-102.539,24.414,468.262,116.699,36.621,1730817251.443
13221,345.215,23.438,-809.570,311.523,60.547,1730817251.447
13222,365.234,27.832,289.551,136.230,73.242,1730817251.451
13223,-32.715,30.273,-977.539,-157.227,16.602,1730817251.455
13224,-345.215,34.668,-914.551,-204.590,-47.363,1730817251.459
13225,-183.594,26.855,244.141,61.523,5.859,1730817251.463
13226,269.043,17.090,-823.730,297.852,60.547,1730817251.466
13227,392.090,27.344,486.328,187.012,41.504,1730817251.470
13228,35.645,32.227,-784.180,-103.516,47.363,1730817251.474
13229,-351.562,26.855,-1000.000,-212.402,40.039,1730817251.478
13230,-276.367,24.902,22.949,6.836,2.441,1730817251.482
13231,214.844,21.973,-851.562,276.367,14.648,1730817251.486
13232,425.781,23.438,649.414,205.078,27.344,1730817251.490
13233,101.074,31.738,-610.352,-91.797,45.410,1730817251.493
13234,-327.148,36.133,-1000.000,-237.305,30.273,1730817251.497
13235,-327.148,31.250,-62.500,-47.363,22.461,1730817251.501
13236,142.090,26.367,-882.324,232.910,36.133,1730817251.505
13237,409.180,27.344,728.027,201.660,-3.418,1730817251.509
13238,134.277,31.250,-474.121,-84.961,49.316,1730817251.513
13239,-308.594,32.715,-1000.000,-259.766,65.430,1730817251.517
13240,-387.695,30.762,-208.496,-104.004,-9.766,1730817251.520
13241,57.129,26.367,-951.660,197.266,-20.020,1730817251.524
13242,402.344,22.949,927.246,211.914,49.805,1730817251.528
13243,176.758,26.367,-215.332,-81.055,114.258,1730817251.532
13244,-298.828,27.832,-1000.000,-289.062,77.637,1730817251.536
13245,-451.660,19.531,-297.852,-151.367,60.547,1730817251.540
13246,-15.137,23.438,994.141,169.434,61.523,1730817251.544
13247,396.484,35.645,-998.535,226.562,45.410,1730817251.547
13248,229.004,34.668,-105.469,-41.504,64.453,1730817251.551
13249,-230.957,36.133,-1000.000,-266.602,40.039,1730817251.555
13250,-431.641,42.969,-440.430,-166.504,30.273,1730817251.559
13251,-61.523,43.945,871.582,157.715,62.012,1730817251.563
13252,401.367,43.457,-918.457,270.996,30.762,1730817251.567
13253,337.402,50.293,-9.277,40.039,18.555,1730817251.570
13254,-112.305,54.199,-1000.000,-212.402,-3.418,1730817251.574
13255,-393.555,55.176,-635.254,-154.297,-70.312,1730817251.578
13256,-85.938,53.711,621.094,179.199,-36.621,1730817251.582
13257,435.059,52.734,-824.219,330.566,78.125,1730817251.586
13258,454.102,56.641,158.203,118.652,78.613,1730817251.590
13259,21.484,57.617,-1000.000,-128.906,32.715,1730817251.594
13260,-319.824,61.523,-737.305,-100.098,6.836,1730817251.597
13261,-95.703,62.012,488.281,187.988,29.297,1730817251.601
13262,437.012,58.105,-816.895,369.629,25.391,1730817251.605
13263,551.270,60.547,235.352,199.219,16.602,1730817251.609
13264,150.391,63.477,-1000.000,-69.824,57.129,1730817251.613
13265,-261.719,59.082,-854.004,-86.914,21.484,1730817251.617
13266,-134.766,54.688,344.238,192.871,29.785,1730817251.620
13267,401.367,52.246,-808.105,398.438,43.945,1730817251.624
13268,588.379,52.734,260.254,242.676,24.414,1730817251.628
13269,206.055,57.129,-982.422,-50.293,19.043,1730817251.632
13270,-247.070,55.176,-937.012,-110.352,8.301,1730817251.636
13271,-193.848,42.480,186.035,161.621,35.156,1730817251.640
13272,331.055,38.086,-815.430,398.438,35.156,1730817251.643
13273,572.754,41.016,469.727,267.578,-5.859,1730817251.647
13274,226.074,41.992,-800.781,-33.203,-17.090,1730817251.651
13275,-242.188,39.551,-1000.000,-121.582,-40.039,1730817251.655
13276,-255.371,35.156,-82.031,131.348,5.371,1730817251.659
13277,255.371,30.762,-843.262,389.160,42.969,1730817251.663
13278,557.617,30.762,589.355,278.809,41.504,1730817251.666
13279,247.070,37.598,-704.102,-46.387,-1.953,1730817251.670
13280,-239.746,41.504,-1000.000,-172.363,-24.902,1730817251.674
13281,-288.574,35.645,-82.520,80.566,36.133,1730817251.678
13282,199.219,29.785,-828.613,369.141,47.363,1730817251.682
13283,502.441,31.738,538.574,270.508,55.664,1730817251.686
13284,223.633,34.668,-763.672,-72.754,25.879,1730817251.689
13285,-229.980,38.574,-1000.000,-208.984,-21.973,1730817251.693
13286,-316.895,33.203,-36.621,43.457,69.336,1730817251.697
13287,141.602,23.926,-892.578,360.352,55.664,1730817251.701
13288,500.000,26.367,825.684,304.688,-22.949,1730817251.705
13289,280.273,32.227,-360.352,-39.551,27.344,1730817251.709
13290,-202.637,34.668,-1000.000,-222.656,61.523,1730817251.712
13291,-368.164,28.809,-300.293,-17.090,38.086,1730817251.716
13292,70.801,28.320,-998.047,311.035,48.340,1730817251.720
13293,472.168,27.832,988.770,305.176,7.324,1730817251.724
13294,296.387,27.344,-174.316,-9.766,-8.301,1730817251.728
13295,-168.945,30.273,-1000.000,-228.027,53.223,1730817251.732
13296,-373.047,29.785,-237.305,-77.637,109.863,1730817251.735
13297,-0.488,28.320,-985.840,273.926,81.543,1730817251.739
13298,445.801,22.461,-958.008,335.449,51.758,1730817251.743
13299,349.609,20.996,-15.625,31.250,30.273,1730817251.747
13300,-97.656,26.855,-1000.000,-220.215,-35.645,1730817251.751
13301,-355.469,27.832,-433.105,-89.355,4.395,1730817251.755
13302,-56.152,23.438,860.352,250.977,70.312,1730817251.758
13303,427.246,29.297,-869.629,335.449,62.012,1730817251.762
13304,411.133,33.203,117.188,55.176,4.395,1730817251.766
13305,-47.852,26.855,-1000.000,-252.441,0.488,1730817251.770
13306,-383.789,23.438,-664.551,-193.359,87.402,1730817251.774
13307,-145.020,20.996,618.164,172.363,55.664,1730817251.778
13308,374.512,20.508,-807.129,335.449,19.531,1730817251.782
13309,437.012,33.691,217.773,95.215,41.016,1730817251.785
13310,3.418,45.410,-1000.000,-207.031,-22.461,1730817251.789
13311,-361.328,39.551,-765.137,-178.711,5.859,1730817251.793
13312,-180.664,34.180,481.934,175.781,18.066,1730817251.797
13313,322.266,30.762,-803.711,353.516,12.695,1730817251.801
13314,442.871,33.203,291.504,137.695,37.598,1730817251.805
13315,50.293,31.738,-988.770,-172.363,36.621,1730817251.808
13316,-374.023,32.227,-900.879,-232.910,29.785,1730817251.812
13317,-289.062,17.090,273.926,69.824,3.418,1730817251.816
13318,194.824,-0.488,-816.895,287.598,13.672,1730817251.820
13319,333.496,29.297,478.516,67.383,55.176,1730817251.824
13320,-37.598,39.551,-798.340,-293.945,119.141,1730817251.828
13321,-464.355,21.484,-1000.000,-380.371,64.941,1730817251.832
13322,-449.707,17.090,-3.418,-87.402,-2.930,1730817251.836
13323,26.367,17.578,-829.590,174.316,22.949,1730817251.839
13324,264.160,13.184,615.234,28.320,-9.766,1730817251.843
13325,-47.363,18.066,-691.895,-311.523,-2.930,1730817251.847
13326,-495.605,19.043,-1000.000,-452.148,41.992,1730817251.851
13327,-529.297,10.254,-3.418,-182.129,76.660,1730817251.855
13328,-50.781,1.465,-880.859,148.926,44.434,1730817251.859
13329,256.348,-0.488,779.785,74.707,54.199,1730817251.862
13330,8.301,14.648,-400.391,-254.395,84.473,1730817251.866
13331,-419.434,20.020,-1000.000,-424.805,-2.441,1730817251.870
13332,-518.555,15.137,-177.734,-195.312,32.227,1730817251.874
13333,-80.078,-3.906,-948.730,157.715,26.367,1730817251.878
13334,314.941,-4.883,977.539,144.531,-27.832,1730817251.882
13335,143.066,17.090,-125.977,-158.203,-14.160,1730817251.886
13336,-319.824,23.926,-1000.000,-362.793,-3.418,1730817251.889
13337,-483.398,18.066,-361.816,-196.289,32.715,1730817251.893
13338,-94.727,4.395,935.547,154.785,62.988,1730817251.897
13339,313.965,3.418,-917.969,208.984,59.082,1730817251.901
13340,208.496,26.367,5.859,-67.383,47.852,1730817251.905
13341,-250.488,33.691,-1000.000,-325.195,-1.465,1730817251.909
13342,-466.309,23.926,-514.648,-216.309,-6.836,1730817251.912
13343,-113.770,18.066,784.180,144.531,50.781,1730817251.916
13344,333.984,16.113,-857.910,262.207,31.250,1730817251.920
13345,270.508,23.438,112.793,1.953,59.082,1730817251.924
13346,-165.527,32.715,-1000.000,-286.621,25.879,1730817251.928
13347,-421.875,36.133,-686.035,-229.980,-21.973,1730817251.932
13348,-123.047,36.621,574.707,135.742,46.875,1730817251.936
13349,354.492,29.785,-812.988,316.406,33.691,1730817251.939
13350,350.586,22.949,274.414,91.797,38.086,1730817251.943
13351,-50.293,31.250,-1000.000,-207.031,52.246,1730817251.947
13352,-336.914,40.527,-825.684,-208.496,26.367,1730817251.951
13353,-107.910,39.551,413.086,130.371,75.684,1730817251.955
13354,363.770,34.180,-808.105,339.355,72.266,1730817251.959
13355,409.668,33.691,425.293,139.160,15.137,1730817251.963
13356,19.043,44.434,-895.508,-168.945,16.113,1730817251.967
13357,-310.547,47.852,-951.660,-223.633,-22.949,1730817251.970
13358,-146.973,46.875,244.629,78.125,0.977,1730817251.974
13359,324.707,48.828,-824.707,334.961,55.664,1730817251.978
13360,434.570,46.387,499.512,199.707,24.902,1730817251.982
13361,83.496,45.898,-767.578,-110.352,0.977,1730817251.986
13362,-279.297,44.434,-1000.000,-215.820,-34.180,1730817251.990
13363,-187.500,45.898,58.594,41.504,-29.297,1730817251.993
13364,290.527,43.457,-877.930,327.637,-35.156,1730817251.997
13365,473.633,37.598,779.785,246.094,-57.129,1730817252.001
13366,152.344,46.387,-397.461,-58.105,2.441,1730817252.005
13367,-244.141,51.758,-1000.000,-207.031,59.570,1730817252.009
13368,-231.934,45.898,-187.500,-1.465,29.297,1730817252.013
13369,222.656,43.945,-945.801,308.105,12.207,1730817252.017
13370,479.492,46.875,954.590,286.621,87.891,1730817252.021
13371,202.148,43.945,-170.898,-22.949,70.312,1730817252.024
13372,-224.121,41.504,-1000.000,-221.680,-29.297,1730817252.028
13373,-278.320,42.480,-242.676,-54.688,17.578,1730817252.032
13374,152.832,38.086,-979.492,264.160,41.992,1730817252.036
13375,465.332,35.645,-981.445,298.340,-5.859,1730817252.040
13376,241.211,37.598,-67.383,28.320,-32.715,1730817252.044
13377,-190.918,38.086,-1000.000,-207.031,-30.273,1730817252.047
13378,-311.035,39.062,-451.660,-118.164,12.695,1730817252.051
13379,80.078,33.203,847.656,218.262,22.949,1730817252.055
13380,442.871,31.738,-878.418,308.594,25.879,1730817252.059
13381,264.160,41.504,63.477,31.250,-3.906,1730817252.063
13382,-175.781,46.875,-1000.000,-217.285,60.059,1730817252.067
13383,-352.539,38.574,-545.410,-159.180,87.891,1730817252.071
13384,-4.883,24.414,742.676,151.367,48.340,1730817252.074
13385,387.207,23.438,-837.402,283.691,42.480,1730817252.078
13386,249.023,38.086,165.039,27.832,7.812,1730817252.082
13387,-187.988,42.480,-1000.000,-252.930,45.898,1730817252.086
13388,-383.789,39.551,-710.938,-213.867,50.781,1730817252.090
13389,-63.477,36.133,537.598,111.328,7.812,1730817252.094
13390,369.629,37.598,-816.895,297.852,28.809,1730817252.098
13391,319.336,45.410,281.738,103.516,24.902,1730817252.101
13392,-106.934,47.852,-997.559,-185.547,-32.227,1730817252.105
13393,-364.258,47.852,-845.703,-205.078,-1.465,1730817252.109
13394,-94.727,45.410,359.375,95.215,64.941,1730817252.113
13395,379.883,38.086,-833.008,328.613,55.664,1730817252.117
13396,405.762,30.762,542.480,178.711,49.316,1730817252.121
13397,-6.348,38.086,-730.957,-130.371,41.992,1730817252.125
13398,-323.242,52.246,-1000.000,-213.867,43.457,1730817252.128
13399,-137.207,48.828,31.250,61.035,48.828,1730817252.132
13400,325.195,36.621,-837.891,319.824,-4.883,1730817252.136
13401,396.973,39.551,624.512,196.777,-35.156,1730817252.140
13402,16.602,44.922,-652.344,-111.328,-24.414,1730817252.144
13403,-331.543,44.434,-1000.000,-230.957,-23.926,1730817252.148
13404,-205.566,46.387,-29.297,11.719,7.324,1730817252.151
13405,282.715,42.969,-875.488,301.270,63.477,1730817252.155
13406,434.570,43.457,738.770,232.910,86.426,1730817252.159
13407,78.613,47.852,-462.402,-67.871,90.332,1730817252.163
13408,-306.641,43.457,-1000.000,-231.445,89.844,1730817252.167
13409,-252.441,35.156,-149.414,-50.293,79.102,1730817252.171
13410,211.426,28.809,-923.340,256.348,87.402,1730817252.175
13411,418.945,34.668,889.648,247.559,68.359,1730817252.178
13412,115.723,44.434,-260.742,-32.227,38.574,1730817252.182
13413,-272.949,44.922,-1000.000,-218.750,49.805,1730817252.186
13414,-266.113,39.551,-270.508,-69.824,70.801,1730817252.190
13415,182.617,35.645,-999.023,250.977,55.664,1730817252.194
13416,443.359,27.832,-959.961,286.621,25.391,1730817252.197
